Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
677450,Mr.,Alfonso,G,Jesse,M,alfonso.jesse@earthlink.net,Jamey Jesse,Paulita Jesse,Broadus,2/7/1965,09:05:23 PM,39.11824063086671,65,10/8/2002,Q4,H2,2002,10,October,Oct,8,Tuesday,Tue,14.81,129759,10%,396-33-9515,216-580-6285,Dayton,Montgomery,Dayton,OH,45427,Midwest,agjesse,g*TKfivM8
784525,Ms.,Amee,Z,Piercy,F,amee.piercy@hotmail.com,Fidel Piercy,Minnie Piercy,Rish,11/7/1980,08:04:31 AM,41.68435449032184,47,5/13/2003,Q2,H1,2003,5,May,May,13,Tuesday,Tue,14.22,122762,1%,034-92-8271,209-942-8201,San Diego,San Diego,San Diego,CA,92170,West,azpiercy,EEveG2[pI0
311338,Hon.,Theo,L,Kotter,F,theo.kotter@verizon.net,Sandy Kotter,Arlette Kotter,Kamp,2/28/1984,10:32:31 PM,33.37263403446921,60,6/23/2006,Q2,H1,2006,6,June,Jun,23,Friday,Fri,11.1,96397,0%,409-99-0806,228-667-1726,Toomsuba,Lauderdale,Toomsuba,MS,39364,South,tlkotter,yQxPoHw&
353457,Ms.,Holly,A,Kolb,F,holly.kolb@gmail.com,Monroe Kolb,Tinisha Kolb,Boman,11/10/1995,08:08:53 AM,46.93443948839574,50,6/16/2017,Q2,H1,2017,6,June,Jun,16,Friday,Fri,0.12,147553,26%,561-99-2208,239-999-8755,Copeland,Collier,Copeland,FL,34137,South,hakolb,kj;^k<B\&XpAx&
970535,Ms.,Kareen,Q,Drolet,F,kareen.drolet@yahoo.co.in,Scotty Drolet,Brigida Drolet,Edens,12/26/1957,12:24:10 PM,43.03899940107945,50,1/14/2006,Q1,H1,2006,1,January,Jan,14,Saturday,Sat,11.54,107904,10%,459-99-7196,231-270-5494,Waterford,Oakland,Waterford,MI,48329,Midwest,kqdrolet,k_zbnbd:<{3[WZ
833438,Mr.,Clay,C,Mclaurin,M,clay.mclaurin@gmail.com,Teodoro Mclaurin,Madeline Mclaurin,Parkison,5/5/1985,11:01:34 AM,46.623486472638135,84,5/31/2010,Q2,H1,2010,5,May,May,31,Monday,Mon,7.16,115395,7%,473-55-8380,229-549-6985,Rome,Floyd,Rome,GA,30163,South,ccmclaurin,w>2mUL7U[vwe
268982,Mr.,Virgil,H,Holbert,M,virgil.holbert@ntlworld.com,Fredric Holbert,Reginia Holbert,Frisbee,12/1/1978,10:55:59 PM,51.08754433796127,65,3/15/2000,Q1,H1,2000,3,March,Mar,15,Wednesday,Wed,17.38,57289,2%,722-18-0666,262-818-4138,Roberts,St. Croix,Roberts,WI,54023,Midwest,vhholbert,ceH+6X::N/<;@a
389595,Mrs.,Farrah,V,Stryker,F,farrah.stryker@earthlink.net,Chad Stryker,Gladys Stryker,Criss,9/3/1966,08:53:49 PM,40.13903326445333,48,11/26/2006,Q4,H2,2006,11,November,Nov,26,Sunday,Sun,10.68,168511,0%,381-37-0843,229-275-3266,Atlanta,Fulton,Atlanta,GA,30312,South,fvstryker,Lh2Sd]y<Xp^1X
468241,Mr.,Randy,D,Stangl,M,randy.stangl@yahoo.co.uk,Christopher Stangl,Cecil Stangl,Schramm,4/13/1974,10:32:41 PM,34.27977745328457,72,7/20/2005,Q3,H2,2005,7,July,Jul,20,Wednesday,Wed,12.03,54132,7%,499-29-3945,209-359-8112,Mill Creek,Tehama,Mill Creek,CA,96061,West,rdstangl,2McASv0>T
188629,Mrs.,Verdie,Z,Marro,F,verdie.marro@aol.com,Dominick Marro,Tonja Marro,Golston,4/10/1992,10:36:55 PM,42.17598593673648,59,5/22/2017,Q2,H1,2017,5,May,May,22,Monday,Mon,0.18,129407,26%,643-29-0416,225-604-4382,New Orleans,Orleans,New Orleans,LA,70190,South,vzmarro,Q;:\}2$@mUov9r
880710,Mr.,Hong,X,Murch,M,hong.murch@gmail.com,Ismael Murch,Dagmar Murch,Grasser,1/14/1992,04:41:27 AM,45.42730469225641,76,9/21/2013,Q3,H2,2013,9,September,Sep,21,Saturday,Sat,3.85,177166,24%,469-57-0671,236-412-6776,Purcellville,Loudoun,Purcellville,VA,20132,South,hxmurch,OF_GhFt%vu
966955,Ms.,Elfriede,U,Lynn,F,elfriede.lynn@hotmail.co.uk,Kip Lynn,Rosetta Lynn,Ladd,11/25/1991,08:24:33 PM,36.79954939259874,44,12/30/2012,Q4,H2,2012,12,December,Dec,30,Sunday,Sun,4.58,163139,14%,357-08-6094,304-259-8520,Macfarlan,Ritchie,Macfarlan,WV,26148,South,eulynn,sH!_-3akDSoYC2
609640,Mr.,Loren,G,Fang,M,loren.fang@gmail.com,Michael Fang,Shasta Fang,Metzinger,6/3/1989,01:44:22 PM,38.66507924849512,77,11/4/2011,Q4,H2,2011,11,November,Nov,4,Friday,Fri,5.73,167475,6%,022-92-8047,252-716-3397,Battleboro,Edgecombe,Battleboro,NC,27809,South,lgfang,P]*wk;pBK<|nQg
588433,Ms.,Mindy,W,Eich,F,mindy.eich@gmail.com,Reggie Eich,Mathilda Eich,Sidhu,5/31/1975,05:18:07 PM,36.92557884292525,52,10/29/2004,Q4,H2,2004,10,October,Oct,29,Friday,Fri,12.75,177701,1%,604-87-8952,229-707-0276,Bluffton,Bluffton,Bluffton,GA,39824,South,mweich,YUg>pt^|
987070,Hon.,Ray,W,Humbert,M,ray.humbert@gmail.com,Deangelo Humbert,Mikki Humbert,Petty,3/13/1982,09:34:26 AM,41.26373932757337,69,1/18/2006,Q1,H1,2006,1,January,Jan,18,Wednesday,Wed,11.53,187326,8%,235-57-1998,239-381-0147,Paxton,Walton,Paxton,FL,32538,South,rwhumbert,cjQA\_7oz
508336,Dr.,Ezra,I,Cappello,M,ezra.cappello@yahoo.co.uk,Adrian Cappello,Floy Cappello,Lakin,7/7/1972,08:21:33 PM,42.81915894128226,70,1/8/1996,Q1,H1,1996,1,January,Jan,8,Monday,Mon,21.57,187541,7%,406-73-8551,802-413-5649,Post Mills,Orange,Post Mills,VT,5058,Northeast,eicappello,h0^e/:O:B;z
848563,Mr.,Alfred,W,Declue,M,alfred.declue@yahoo.com,Israel Declue,Angele Declue,Davey,9/14/1969,08:54:43 PM,34.25654634248579,59,1/21/1991,Q1,H1,1991,1,January,Jan,21,Monday,Mon,26.53,129621,11%,480-41-4822,201-536-3106,Cape May Point,Cape May,Cape May Point,NJ,8212,Northeast,awdeclue,pqfPZ^c2z4K<.yc
838026,Prof.,Drew,X,Fifield,M,drew.fifield@gmail.com,Glenn Fifield,Timika Fifield,Diaz,3/12/1982,09:57:39 PM,38.0694613091655,88,11/16/2010,Q4,H2,2010,11,November,Nov,16,Tuesday,Tue,6.7,65205,7%,692-18-1846,210-585-7049,Lubbock,Lubbock,Lubbock,TX,79490,South,dxfifield,EOpEC5<iOB[kl
228090,Mr.,Agustin,I,Risner,M,agustin.risner@comcast.net,Francis Risner,Adah Risner,Gascon,8/25/1986,05:34:33 AM,41.41068153268594,86,6/9/2015,Q2,H1,2015,6,June,Jun,9,Tuesday,Tue,2.14,122975,20%,655-36-5354,252-581-7258,Waves,Dare,Waves,NC,27982,South,airisner,63S*vq!&2w
371429,Mrs.,Joette,E,Glickman,F,joette.glickman@yahoo.co.in,Pierre Glickman,Laureen Glickman,Bailes,11/21/1970,08:05:10 PM,35.051390708752194,40,11/17/2006,Q4,H2,2006,11,November,Nov,17,Friday,Fri,10.7,186101,7%,314-35-4587,405-527-8287,Watts,Adair,Watts,OK,74964,South,jeglickman,Wai^bg%Zo
723042,Mr.,Stuart,O,Pederson,M,stuart.pederson@hotmail.co.uk,Russ Pederson,Ernestine Pederson,Paiz,9/22/1969,07:08:38 AM,44.695511036669934,81,1/13/1996,Q1,H1,1996,1,January,Jan,13,Saturday,Sat,21.55,117418,2%,019-94-1617,252-737-1497,Webster,Jackson,Webster,NC,28788,South,sopederson,BICmlxqE
378869,Mrs.,Krystle,C,Dysart,F,krystle.dysart@ntlworld.com,Les Dysart,Shaunda Dysart,Hickey,5/14/1958,02:57:09 AM,45.683182919051305,47,12/30/1980,Q4,H2,1980,12,December,Dec,30,Tuesday,Tue,36.6,191385,9%,727-10-5234,308-687-9584,Winnebago,Thurston,Winnebago,NE,68071,Midwest,kcdysart,CV9pB\];v8
779390,Mr.,Andreas,Z,Bresnahan,M,andreas.bresnahan@earthlink.net,Antione Bresnahan,Alline Bresnahan,Sloan,10/10/1984,10:38:41 PM,40.88055592534617,52,7/19/2017,Q3,H2,2017,7,July,Jul,19,Wednesday,Wed,0.02,155725,3%,193-86-5979,319-594-3619,Princeton,Scott,Princeton,IA,52768,Midwest,azbresnahan,8e{02FKHBR
529380,Mrs.,Heather,U,Hollaway,F,heather.hollaway@aol.com,Vance Hollaway,Telma Hollaway,Folkes,5/27/1996,04:30:05 AM,45.021535473168456,56,6/7/2017,Q2,H1,2017,6,June,Jun,7,Wednesday,Wed,0.14,173985,13%,506-57-1356,210-712-2567,Gorman,Eastland,Gorman,TX,76454,South,huhollaway,1CHRpA-;$hDG]
369199,Dr.,Lenny,I,High,M,lenny.high@comcast.net,Wilson High,Denny High,Herring,12/23/1995,04:30:01 PM,36.47178484773478,57,6/3/2017,Q2,H1,2017,6,June,Jun,3,Saturday,Sat,0.15,95367,15%,235-57-2812,201-363-5328,Morristown,Morris,Morristown,NJ,7960,Northeast,lihigh,mn8jr0x-U7{eII
413707,Mr.,Jarod,N,Rayburn,M,jarod.rayburn@gmail.com,Kirk Rayburn,Shandra Rayburn,Chatterton,5/3/1962,04:49:05 AM,40.434720430230605,74,2/4/2015,Q1,H1,2015,2,February,Feb,4,Wednesday,Wed,2.48,152734,19%,045-15-8537,339-489-5265,Waltham,Middlesex,Waltham,MA,2254,Northeast,jnrayburn,F%Js3Bir*
421621,Hon.,Dominique,D,Lafrance,M,dominique.lafrance@hotmail.com,Adam Lafrance,Ladonna Lafrance,Gambrel,7/22/1995,07:35:03 AM,34.42680136961546,69,6/12/2017,Q2,H1,2017,6,June,Jun,12,Monday,Mon,0.13,146092,25%,393-33-8643,209-226-7235,San Francisco,San Francisco,San Francisco,CA,94146,West,ddlafrance,Q<h?!!19&T21G~r
806895,Drs.,Philomena,L,Holifield,F,philomena.holifield@earthlink.net,Jewel Holifield,Shamika Holifield,Sholes,12/19/1985,02:13:01 AM,42.64120661449248,43,7/2/2011,Q3,H2,2011,7,July,Jul,2,Saturday,Sat,6.08,139641,6%,551-99-1790,316-906-7119,Washington,Washington,Washington,KS,66968,Midwest,plholifield,r+cc;~R~&
368467,Hon.,Stacy,C,Schaller,F,stacy.schaller@gmail.com,Cameron Schaller,Arianna Schaller,Poynter,5/8/1987,11:10:39 AM,32.765102918108255,51,7/7/2016,Q3,H2,2016,7,July,Jul,7,Thursday,Thu,1.06,108126,9%,167-86-4818,210-685-3857,Odessa,Ector,Odessa,TX,79768,South,scschaller,ctcP9%lC\[RS?Dr
809347,Mrs.,Kimiko,V,Nuckols,F,kimiko.nuckols@gmail.com,Taylor Nuckols,Kiyoko Nuckols,Tengan,10/11/1989,04:51:25 AM,47.163571326336516,49,11/26/2010,Q4,H2,2010,11,November,Nov,26,Friday,Fri,6.67,105277,24%,497-29-9453,503-892-3974,Crescent,Klamath,Crescent,OR,97733,West,kvnuckols,eT.JdJpt
943251,Mrs.,Katie,G,Nicosia,F,katie.nicosia@ntlworld.com,Brooks Nicosia,Corine Nicosia,Sapp,2/8/1980,03:16:48 PM,51.55564337269159,58,3/16/2016,Q1,H1,2016,3,March,Mar,16,Wednesday,Wed,1.37,196002,25%,597-92-2649,219-910-8616,Folsomville,Warrick,Folsomville,IN,47614,Midwest,kgnicosia,r64LKm]ql
560800,Mr.,Enrique,E,Szymanski,M,enrique.szymanski@comcast.net,Donte Szymanski,Jacquelynn Szymanski,Whitton,6/1/1979,04:49:34 AM,44.07595192814953,75,6/3/2010,Q2,H1,2010,6,June,Jun,3,Thursday,Thu,7.16,147297,5%,639-29-9606,239-973-3080,Orlando,Orange,Orlando,FL,32853,South,eeszymanski,tvdYhGV1W
928151,Ms.,Velvet,F,Maniscalco,F,velvet.maniscalco@rediffmail.com,Murray Maniscalco,Kerrie Maniscalco,Devita,7/11/1990,12:36:15 PM,41.97366372348265,44,7/15/2014,Q3,H2,2014,7,July,Jul,15,Tuesday,Tue,3.04,133010,30%,045-15-1078,304-795-8841,Bramwell,Mercer,Bramwell,WV,24715,South,vfmaniscalco,O]yi/pkX;*4w
777216,Hon.,Willard,E,Barroso,M,willard.barroso@hotmail.com,Margarito Barroso,Roselle Barroso,Ragland,2/20/1993,08:11:48 AM,43.50546022658347,58,10/17/2015,Q4,H2,2015,10,October,Oct,17,Saturday,Sat,1.78,87072,6%,431-99-8966,201-820-8093,Freehold,Monmouth,Freehold,NJ,7728,Northeast,webarroso,X@O^/!%gR
765556,Mrs.,Justa,P,Mayville,F,justa.mayville@yahoo.com,Herman Mayville,Kenyatta Mayville,Almanza,2/8/1978,05:00:42 AM,37.73544238424108,44,6/21/2009,Q2,H1,2009,6,June,Jun,21,Sunday,Sun,8.11,121282,8%,237-99-6828,219-402-0770,Nappanee,Elkhart,Nappanee,IN,46550,Midwest,jpmayville,IxM]|_|k_pp*F+b
360593,Prof.,Stefan,H,Ripley,M,stefan.ripley@verizon.net,Houston Ripley,Karon Ripley,Maloy,1/30/1983,12:32:28 AM,41.68817949050242,89,10/5/2013,Q4,H2,2013,10,October,Oct,5,Saturday,Sat,3.81,159463,25%,086-02-4303,210-300-4079,Houston,Harris,Houston,TX,77292,South,shripley,6aQ|:&j0&:
395308,Mr.,Chad,J,Andreasen,M,chad.andreasen@hotmail.com,Sammy Andreasen,Amee Andreasen,Weddington,8/4/1984,08:11:56 AM,46.720718332665015,83,1/9/2014,Q1,H1,2014,1,January,Jan,9,Thursday,Thu,3.55,132489,2%,556-99-7064,202-213-4540,Washington,District of Columbia,Washington,DC,20541,South,cjandreasen,sGi[$*{jML{P
665023,Ms.,Phyliss,A,Pullins,F,phyliss.pullins@shaw.ca,Dwayne Pullins,Milagro Pullins,Peabody,1/21/1979,08:56:42 PM,42.01541506000107,43,5/16/2005,Q2,H1,2005,5,May,May,16,Monday,Mon,12.21,180706,6%,716-18-6338,907-225-2507,Eagle,Southeast Fairbanks (C,Eagle,AK,99738,West,papullins,jLTIRPFtBI#
234296,Ms.,Temika,H,Gaillard,F,temika.gaillard@yahoo.com,Maynard Gaillard,Marvel Gaillard,Shillings,5/20/1971,08:13:06 PM,43.70914986642252,55,4/10/2010,Q2,H1,2010,4,April,Apr,10,Saturday,Sat,7.3,84170,25%,306-37-4546,216-683-9202,Washington Court House,Fayette,Washington Court House,OH,43160,Midwest,thgaillard,KgUEP*RJ9rn-h8b
335669,Mr.,Marco,Z,Crisman,M,marco.crisman@gmail.com,Kirby Crisman,Debora Crisman,Hellman,4/19/1989,11:07:57 AM,41.601300698400195,58,12/31/2016,Q4,H2,2016,12,December,Dec,31,Saturday,Sat,0.57,59429,24%,363-39-6157,216-700-6251,Wickliffe,Lake,Wickliffe,OH,44092,Midwest,mzcrisman,y@c/H/C_q4jp
215089,Mr.,Claudio,N,Steely,M,claudio.steely@walmart.com,Reid Steely,Evie Steely,Strohm,6/22/1978,11:57:43 PM,47.11469087948336,55,2/24/2005,Q1,H1,2005,2,February,Feb,24,Thursday,Thu,12.43,146690,19%,564-99-5284,208-384-7709,Heyburn,Minidoka,Heyburn,ID,83336,West,cnsteely,J^Qpk\C&we@KNB
415098,Dr.,Ivan,M,Yokoyama,M,ivan.yokoyama@aol.com,Joey Yokoyama,Ivy Yokoyama,Hartwick,11/20/1988,12:46:06 AM,37.18140402620851,51,1/12/2016,Q1,H1,2016,1,January,Jan,12,Tuesday,Tue,1.54,75797,9%,209-84-4112,405-780-4596,Oklahoma City,Cleveland,Oklahoma City,OK,73160,South,imyokoyama,N/UkSDW*&x{kh
911372,Ms.,Arcelia,J,Burke,F,arcelia.burke@gmail.com,Antony Burke,Lida Burke,Bargas,5/6/1981,03:24:14 PM,45.69375553828787,58,8/12/2005,Q3,H2,2005,8,August,Aug,12,Friday,Fri,11.97,145810,14%,371-37-8698,215-460-1923,Lock Haven,Clinton,Lock Haven,PA,17745,Northeast,ajburke,kN9dHuv/A<*
522540,Dr.,Sonny,F,Wehmeyer,M,sonny.wehmeyer@yahoo.com,Kennith Wehmeyer,Lynetta Wehmeyer,Wyss,11/18/1995,06:53:28 PM,41.61744837265668,77,6/23/2017,Q2,H1,2017,6,June,Jun,23,Friday,Fri,0.1,193770,9%,557-99-1229,480-712-8228,Phoenix,Maricopa,Phoenix,AZ,85042,West,sfwehmeyer,Own[vSYyi@N8.u
333512,Ms.,Alverta,L,Cairns,F,alverta.cairns@hotmail.com,Ward Cairns,Mariela Cairns,Winsor,6/14/1991,04:42:26 PM,37.61141972534319,46,3/18/2014,Q1,H1,2014,3,March,Mar,18,Tuesday,Tue,3.36,105896,6%,139-23-0272,217-775-7608,Bement,Piatt,Bement,IL,61813,Midwest,alcairns,5^@:|MBcF1b
911609,Dr.,Ramon,Z,Rommel,M,ramon.rommel@microsoft.com,Sydney Rommel,Leonie Rommel,Lucio,4/15/1962,05:36:11 PM,41.289560630345214,79,3/27/1987,Q1,H1,1987,3,March,Mar,27,Friday,Fri,30.36,111497,22%,292-15-3113,262-988-4245,Eland,Marathon,Eland,WI,54427,Midwest,rzrommel,KOh7.#XYN[T
644278,Mr.,Gaston,K,Keifer,M,gaston.keifer@yahoo.com,Bruce Keifer,Celestine Keifer,Alm,7/21/1971,07:15:39 AM,45.89929178006156,66,2/6/2002,Q1,H1,2002,2,February,Feb,6,Wednesday,Wed,15.48,178749,6%,068-02-6710,314-665-9439,Lamar,Barton,Lamar,MO,64759,Midwest,gkkeifer,njH~~j30
545393,Mr.,Sean,U,Bopp,M,sean.bopp@yahoo.com,Renato Bopp,Shirlee Bopp,Staten,8/17/1986,04:09:33 AM,34.72959807865992,86,6/25/2010,Q2,H1,2010,6,June,Jun,25,Friday,Fri,7.1,194836,19%,388-33-6357,209-797-1145,San Diego,San Diego,San Diego,CA,92198,West,subopp,D9ip;e|d}1R
155795,Mr.,Huey,Y,Leslie,M,huey.leslie@outlook.com,Jonah Leslie,Shelia Leslie,Cuyler,9/8/1994,02:13:51 PM,44.80314564216506,77,8/27/2016,Q3,H2,2016,8,August,Aug,27,Saturday,Sat,0.92,163048,26%,554-99-3595,236-683-5994,Corbin,Caroline,Corbin,VA,22446,South,hyleslie,vL2r7TDx
216676,Dr.,Lenny,U,Cadiz,M,lenny.cadiz@gmail.com,Rosendo Cadiz,Kecia Cadiz,Defazio,7/17/1990,05:35:28 AM,38.61341574848879,66,11/28/2015,Q4,H2,2015,11,November,Nov,28,Saturday,Sat,1.67,118987,0%,347-08-7448,480-573-3835,Surprise,Maricopa,Surprise,AZ,85374,West,lucadiz,dwy\7K_/
413320,Mr.,Leandro,A,Roll,M,leandro.roll@exxonmobil.com,Alva Roll,Cristina Roll,Byrom,2/11/1984,01:10:58 PM,36.96817260294168,61,12/9/2010,Q4,H2,2010,12,December,Dec,9,Thursday,Thu,6.64,139442,20%,609-87-5541,252-454-4759,Charlotte,Mecklenburg,Charlotte,NC,28226,South,laroll,xCm3Uky.9
407753,Mrs.,Sherrill,A,Ryland,F,sherrill.ryland@earthlink.net,Porter Ryland,Yasmin Ryland,Harbour,10/19/1989,10:46:03 PM,36.91723106922712,52,5/2/2014,Q2,H1,2014,5,May,May,2,Friday,Fri,3.24,83264,6%,218-89-4167,314-344-8630,Willow Springs,Howell,Willow Springs,MO,65793,Midwest,saryland,5<{K~k&k--jE
615805,Prof.,Emerson,H,Skates,M,emerson.skates@cox.net,Caleb Skates,Rubie Skates,Severson,9/14/1969,09:56:59 PM,41.43967194353938,83,11/11/2010,Q4,H2,2010,11,November,Nov,11,Thursday,Thu,6.72,106240,14%,513-31-8853,216-424-7124,Wren,Van Wert,Wren,OH,45899,Midwest,ehskates,xBafO%;GE+nyH
695372,Hon.,Jeramy,E,Balog,M,jeramy.balog@cox.net,Erik Balog,Candy Balog,Lucier,4/17/1985,09:20:02 PM,39.69193310788546,68,10/3/2016,Q4,H2,2016,10,October,Oct,3,Monday,Mon,0.82,63980,11%,017-94-9504,270-386-8250,Whitesville,Daviess,Whitesville,KY,42378,South,jebalog,Z4xG3<GY7.Nwu<
734395,Mr.,Raphael,A,Craner,M,raphael.craner@hotmail.com,Luke Craner,Sophia Craner,Sidney,4/26/1964,05:48:49 AM,32.66540350744108,78,4/19/1991,Q2,H1,1991,4,April,Apr,19,Friday,Fri,26.29,60750,3%,261-99-6680,219-209-3389,Dublin,Wayne,Dublin,IN,47335,Midwest,racraner,G9%*I.:TU7z
617489,Mr.,Nolan,V,Perdue,M,nolan.perdue@gmail.com,Angelo Perdue,Ernestina Perdue,Ransome,9/6/1980,10:02:30 PM,38.45736457888681,87,1/31/2017,Q1,H1,2017,1,January,Jan,31,Tuesday,Tue,0.49,130469,17%,281-15-8060,319-566-6821,Reasnor,Jasper,Reasnor,IA,50232,Midwest,nvperdue,yLA#UE]Bm
245496,Ms.,Madelyn,N,Swader,F,madelyn.swader@yahoo.com,Kurt Swader,Wanetta Swader,Atchley,11/4/1966,01:34:44 PM,42.88631427108584,52,10/29/2007,Q4,H2,2007,10,October,Oct,29,Monday,Mon,9.75,91225,12%,673-48-6675,218-445-7757,Easton,Faribault,Easton,MN,56025,Midwest,mnswader,dj/]M8wf<bwH
362941,Mr.,Hipolito,Q,Ashmore,M,hipolito.ashmore@gmail.com,Andreas Ashmore,Jeannetta Ashmore,Greenberg,11/4/1970,08:25:06 AM,34.95561782553426,72,12/17/2000,Q4,H2,2000,12,December,Dec,17,Sunday,Sun,16.62,89221,18%,707-18-4952,240-901-4874,Annapolis,Anne Arundel,Annapolis,MD,21402,South,hqashmore,H3Z52KQ1
950655,Drs.,Natashia,N,Rosenthal,F,natashia.rosenthal@hotmail.com,Carmelo Rosenthal,Nakesha Rosenthal,Severt,12/27/1974,09:04:09 PM,35.99945916601075,42,4/8/2000,Q2,H1,2000,4,April,Apr,8,Saturday,Sat,17.32,84443,18%,371-37-1148,212-537-3339,Stuyvesant Falls,Columbia,Stuyvesant Falls,NY,12174,Northeast,nnrosenthal,782LJ8:Fo
756251,Ms.,Silvana,I,Hearne,F,silvana.hearne@verizon.net,Lindsey Hearne,Flavia Hearne,Mceachin,1/2/1979,05:47:49 AM,45.1546105626763,40,9/10/2010,Q3,H2,2010,9,September,Sep,10,Friday,Fri,6.88,121150,28%,705-18-7222,603-501-4348,Lee,Lee,Lee,NH,3861,Northeast,sihearne,e*%cAk+m
355468,Mrs.,Neomi,O,Yost,F,neomi.yost@aol.com,Ellis Yost,Gearldine Yost,Dahlgren,11/3/1968,02:18:47 PM,36.04259248254135,42,11/26/1992,Q4,H2,1992,11,November,Nov,26,Thursday,Thu,24.68,133911,7%,634-31-9722,209-413-7151,Merced,Merced,Merced,CA,95340,West,noyost,u\K6.tS|We
454246,Drs.,Misha,J,Santistevan,F,misha.santistevan@gmail.com,Irwin Santistevan,Moon Santistevan,Macey,9/20/1986,02:05:50 AM,45.670087650714066,52,4/11/2012,Q2,H1,2012,4,April,Apr,11,Wednesday,Wed,5.3,116984,24%,315-35-7740,228-421-3587,Jackson,Hinds,Jackson,MS,39212,South,mjsantistevan,oJ*P4zh_O8
524178,Hon.,Jerry,H,Chew,M,jerry.chew@shell.com,Wilson Chew,Shenna Chew,Pickett,2/11/1982,04:17:41 AM,42.25673858946356,63,2/26/2012,Q1,H1,2012,2,February,Feb,26,Sunday,Sun,5.42,53693,12%,114-98-4495,215-470-5115,Adamsville,Crawford,Adamsville,PA,16110,Northeast,jhchew,Jxp3pKcKa8px
937809,Mrs.,Jacalyn,H,Fegan,F,jacalyn.fegan@verizon.net,Felix Fegan,Hassie Fegan,Caballero,7/1/1990,05:46:13 PM,45.788933684084924,51,7/12/2014,Q3,H2,2014,7,July,Jul,12,Saturday,Sat,3.05,95783,19%,760-12-1617,802-823-2426,Craftsbury Common,Orleans,Craftsbury Common,VT,5827,Northeast,jhfegan,uxysnjiegy}A&h
659971,Mr.,Dana,Z,Lema,M,dana.lema@earthlink.net,Dustin Lema,Veola Lema,Bischoff,4/10/1988,11:03:37 PM,40.37544460845759,80,3/25/2014,Q1,H1,2014,3,March,Mar,25,Tuesday,Tue,3.35,122862,25%,444-27-7688,229-370-5099,Arlington,Calhoun,Arlington,GA,31713,South,dzlema,b4YY1egwF
770992,Mrs.,Carroll,D,Tavera,F,carroll.tavera@cox.net,Eliseo Tavera,Holli Tavera,Mccollum,3/28/1990,02:16:23 AM,33.25870329761331,56,6/21/2011,Q2,H1,2011,6,June,Jun,21,Tuesday,Tue,6.11,131577,0%,010-94-5101,308-767-9081,Saronville,Clay,Saronville,NE,68975,Midwest,cdtavera,R^qJE~4b@}u2d
549853,Ms.,Shawn,R,Mccarter,F,shawn.mccarter@gmail.com,Abdul Mccarter,Karan Mccarter,Garton,4/10/1991,11:38:38 PM,30.583771066030415,45,2/9/2015,Q1,H1,2015,2,February,Feb,9,Monday,Mon,2.47,105580,26%,223-99-1806,303-717-6755,Denver,Denver,Denver,CO,80275,West,srmccarter,2cf%!JZNf
821939,Mr.,Kendrick,D,Bergin,M,kendrick.bergin@hotmail.com,Brady Bergin,Alex Bergin,Siegle,5/25/1987,04:14:26 PM,33.075753912789516,59,12/16/2010,Q4,H2,2010,12,December,Dec,16,Thursday,Thu,6.62,173130,6%,278-17-6993,603-844-3680,Swanzey,Cheshire,Swanzey,NH,3446,Northeast,kdbergin,tz%<vy1eJQ
457450,Prof.,Ernest,T,Creighton,M,ernest.creighton@aol.com,Werner Creighton,Shea Creighton,Corriveau,2/16/1970,06:58:58 AM,39.028845943206456,52,2/1/2014,Q1,H1,2014,2,February,Feb,1,Saturday,Sat,3.49,191800,24%,598-92-2295,314-917-2492,Rich Hill,Bates,Rich Hill,MO,64779,Midwest,etcreighton,Z3J-1?Rk@
584499,Mrs.,Nanci,H,Jessee,F,nanci.jessee@yahoo.com,Moshe Jessee,Mika Jessee,Devaney,11/27/1992,03:49:09 PM,32.69231608500367,50,6/13/2016,Q2,H1,2016,6,June,Jun,13,Monday,Mon,1.12,181836,13%,468-57-2547,201-993-9313,Paterson,Passaic,Paterson,NJ,7510,Northeast,nhjessee,d?abuu\ZN
158159,Ms.,Mora,J,Mazzariello,F,mora.mazzariello@walmart.com,Jewell Mazzariello,Charity Mazzariello,Reale,2/27/1989,12:46:40 AM,43.36351183211219,43,7/11/2013,Q3,H2,2013,7,July,Jul,11,Thursday,Thu,4.05,183591,2%,002-11-2694,270-986-2663,Defoe,Defoe,Defoe,KY,40017,South,mjmazzariello,uo^S|RF/
628313,Mrs.,Arica,A,Encarnacion,F,arica.encarnacion@gmail.com,Ulysses Encarnacion,Antoinette Encarnacion,Kanode,11/24/1966,12:48:02 AM,49.26395503260815,42,8/18/2007,Q3,H2,2007,8,August,Aug,18,Saturday,Sat,9.95,92730,12%,589-99-9878,236-467-4854,Norfolk,Norfolk (city),Norfolk,VA,23507,South,aaencarnacion,AH0F?U4eX\G
